ca_mbs_north_valyrian_barracks_2_desc;When the Doom came to Valyria the entire peninsula was destroyed and the dragonlords killed. However, in the lands to the north of the peninsula a number of city states remain, retaining many of the traditions of Old Valyria. In war their citizenry fights in the Old Valyrian style as heavy infantry supported by skirmishers, with Elyria particularly noted for its slingers who are reputed to be the greatest in the world.\nAfter significant military investment this settlement can now support an extremely large and well trained war party. The backbone of the force remains the traditional mixture of skirmishers and heavy foot, but there are now also large contingents of well drilled pikemen and a number of light horsemen serving as scouts.;;;;;;;;;;;;;x
ca_mbs_lhazareen_barracks_2;Lhazareen Militia;;;;;;;;;;;;;x
ca_mbs_lhazareen_barracks_2_desc;Though not considered an especially warlike people by their neighbours, the Lhazareen can defend themselves when the need arises, employing light infantry raised from the villages and towns of the country and supported by skirmishers skilled at the use of slings from fighting off both Dothraki and wild beasts.\nAfter significant military investment this settlement can now support an extremely large and well trained war party. The backbone of the force remains the traditional mixture of skirmishers and light foot, but there are now also large contingents of well drilled pikemen, ready to hold of marauding Dothraki, and a number of light horsemen serving as scouts.;;;;;;;;;;;;;x
ca_mbs_ghiscari_barracks_2;Ghiscari Militia;;;;;;;;;;;;;x
ca_mbs_ghiscari_barracks_2_desc;The peoples of Slaver's bay are no strangers to war, having once contended with the Dragonlord of Valyria for mastery of Essos. In times of battle the Ghiscari typically send forth well drilled formations of pikemen armoured in the fashion of the ancient lockstep legions of Ghis, supported by light infantry drawn from amongst the poorer inhabitants of the city.\nAfter significant military investment this settlement can now support an extremely large and well trained war party. The backbone of the force remains the traditional mixture of pikemen and light foot, but there are now also large contingents of well drilled archers and a number of mounted lancers serving as heavy cavalry.;;;;;;;;;;;;;x
ca_mbs_ibbenese_barracks_2;Ibbenese Militia;;;;;;;;;;;;;x
ca_mbs_ibbenese_barracks_2_desc;The Ibbenese are a hardy sea faring people. Short and broad shouldered, they prefer to wield axes in battle, fighting as a mixture of light and heavy infantry they are skilled at fending off enemies at sea and on land.\nAfter significant military investment this settlement can now support an extremely large and well trained war party. The backbone of the force remains the traditional mixture of light and heavy foot, but there are now also large contingents of well drilled archers and a number of light horsemen serving as scouts.;;;;;;;;;;;;;x
ca_mbs_qartheen_barracks_2;Qartheen Militia;;;;;;;;;;;;;x
ca_mbs_qartheen_barracks_2_desc;Though the Qartheen often try to resolve conflicts by trade and negotiation, they have some experience of warfare. In such times they field infantry composed of citizenry supported by contingents of heavy camelry from the Civic Guard of Qarth.\nAfter significant military investment this settlement can now support an extremely large and well trained war party. The backbone of the force remains the traditional mixture of camelry and light foot, but there are now also large contingents of well drilled archers and a number of light horsemen serving as scouts.;;;;;;;;;;;;;x
ca_mbs_hyrkooni_barracks_2;Hyrkooni Barracks;;;;;;;;;;;;;x
ca_mbs_hyrkooni_barracks_2_desc;The various peoples of the Bone Mountains are no strangers to war, being descended from the legendary Hyrkoon the Hero, and constantly beset by attacks from the Dothraki and Jogos Nhai on either side. As a result the warriors of the Bone Mountains are taught to ride and climb before they learn to walk and are trained in the arts of bow, spear, knife, and sling from the earliest age. In battle they take advantage of the naturally choke points of the Bone Mountains to fight on foot with rows of pikemen able to hold the narow passes, and archers able to pepper the enemy with arrows from a distance.\nAfter significant military investment this settlement can now support an extremely large and well trained war party. The backbone of the force remains the traditional mixture of pikemen and archers, but there are now also contingnents of light cavalry serving as scouts and heavy cavalry serving as mounted lancers.;;;;;;;;;;;;;x
ca_mbs_moraqi_barracks_2;Moraqi Militia;;;;;;;;;;;;;x
ca_mbs_moraqi_barracks_2_desc;The large island of Great Moraq, and the neighbouring islands of Vahar and Lesser Moraq, are a patchwork of  plains, hills, and dense forests, inhabited by various people who trade, sail, and till the land. In times of war the inhabitants of the towns and villages come together and fight as large bands of light infantry.\nAfter significant military investment this settlement can now support an extremely large and well trained war party. The backbone of the force remains the traditional light foot, but there are now also large contingents of well drilled archers and a number of heavy foot to provide staying power to the force.;;;;;;;;;;;;;x
ca_mbs_yitish_barracks_2;YiTish Barracks;;;;;;;;;;;;;x
ca_mbs_yitish_barracks_2_desc;The heirs to the Great Empire of the Dawn, the peoples of YiTi are no strangers to warfare, with many emperors having made great conquests at the head of YiTish armies. In battle many of the provinces of YiTi employ infantry, attired in heavy armour paid for by the great wealth of the region, augmented by skilled pikemen, experienced at fending off cavalry from the frequent clashes with the Jogos Nhai.\nAfter significant military investment this settlement can now support an extremely large and well trained war party. The backbone of the force remains the traditional mixture of pikemen and heavy infantry, but there are now also contingnents of light cavalry serving as scouts and heavy cavalry serving as mounted lancers.;;;;;;;;;;;;;x
ca_mbs_lengi_barracks_2;Lengi Barracks;;;;;;;;;;;;;x
ca_mbs_lengi_barracks_2_desc;Trade, shared history, and intermarriage has made the Lengi and Yitish very similar in culture to one another. Though differences remain, in terms of war the way that the Lengi fight is very similar to that of the YiTish, with a strong focus on heavy infantry and pikemen.\nAfter significant military investment this settlement can now support an extremely large and well trained war party. After significant military investment this settlement can now support an extremely large and well trained war party. The backbone of the force remains the traditional mixture of pikemen and heavy infantry, but there are now also contingnents of light cavalry serving as scouts and heavy cavalry serving as mounted lancers.;;;;;;;;;;;;;x
